N-gram,Count 
i know what,1
know what does,1
what does she,1
does she want,1
she want after,1
want after the,1
after the master,1
master s a,1
s a doctorate,1
a doctorate kling,1
doctorate kling shrugged,1
kling shrugged listen,1
shrugged listen i,1
listen i ask,1
i ask her,1
ask her to,1
her to marry,1
to marry me,1
marry me every,1
me every time,1
time i see,1
i see her,1
see her she,1
her she wants,1
she wants the,1
wants the master,1
master s so,1
s so what,1
so what can,1
i do i,1
do i m,1
m in love,1
love with her,1
with her can,1
her can i,1
can i tell,1
i tell her,1
tell her to,1
her to go,1
to go to,1
go to hell,1
to hell i,1
hell i suppose,1
i suppose well,1
suppose well i,1
well i can,1
i can kling,1
can kling paused,1
kling paused i,1
paused i mean,1
the hell steve,1
hell steve if,1
steve if a,1
if a girl,1
a girl wants,1
girl wants an,1
wants an education,1
an education it,1
education it s,1
s not my,1
not my right,1
my right to,1
right to say,1
to say no,1
say no is,1
no is it,1
is it i,1
i guess well,1
guess well would,1
would you have,1
you have said,1
have said no,1
said no to,1
no to teddy,1
to teddy i,1
teddy i don,1
t think well,1
think well there,1
well there you,1
there you i,1
you i mean,1
the hell else,1
hell else can,1
else can i,1
i do steve,1
do steve i,1
steve i either,1
i either wait,1
either wait for,1
wait for her,1
for her or,1
her or i,1
or i decide,1
i decide not,1
decide not to,1
not to marry,1
marry her right,1
her right right,1
right right carella,1
right carella said,1
said and since,1
and since i,1
since i want,1
i want to,1
want to marry,1
marry her i,1
her i have,1
i have no,1
have no choice,1
no choice i,1
choice i he,1
i he paused,1
he paused thoughtfully,1
paused thoughtfully jesus,1
thoughtfully jesus i,1
jesus i hope,1
i hope she,1
hope she isn,1
she isn t,1
isn t one,1
t one of,1
of those perennial,1
those perennial schoolgirl,1
perennial schoolgirl he,1
schoolgirl he paused,1
paused again well,1
again well there,1
well there s,1
s nothing i,1
nothing i can,1
i can do,1
can do about,1
do about it,1
it i ll,1
i ll just,1
ll just have,1
just have to,1
have to wait,1
to wait that,1
wait that s,1
that s that,1
s that sounds,1
that sounds like,1
sounds like sound,1
like sound sure,1
sound sure the,1
sure the only,1
the only thing,1
only thing is,1
thing is well,1
is well to,1
well to be,1
to be absolutely,1
be absolutely truthful,1
absolutely truthful with,1
truthful with you,1
with you steve,1
you steve i,1
steve i m,1
m afraid she,1
afraid she ll,1
she ll get,1
ll get pregnant,1
get pregnant or,1
pregnant or something,1
or something and,1
something and then,1
then we llhave,1
we llhave to,1
llhave to get,1
to get married,1
get married do,1
married do you,1
i mean and,1
mean and that,1
and that ll,1
that ll be,1
ll be different,1
be different than,1
different than if,1
than if we,1
if we just,1
we just got,1
just got married,1
got married because,1
married because we,1
because we felt,1
we felt like,1
felt like it,1
like it i,1
it i mean,1
i mean even,1
mean even though,1
even though we,1
though we love,1
we love each,1
love each other,1
each other and,1
other and all,1
and all it,1
all it d,1
it d be,1
d be different,1
be different oh,1
different oh jesus,1
oh jesus i,1
jesus i don,1
know what to,1
what to just,1
to just be,1
just be careful,1
be careful that,1
careful that s,1
said oh i,1
oh i am,1
i am i,1
am i mean,1
i mean we,1
mean we are,1
we are we,1
are we are,1
we are you,1
are you want,1
want to know,1
to know something,1
know something steve,1
something steve what,1
steve what i,1
what i wish,1
i could keep,1
could keep my,1
keep my hands,1
my hands off,1
hands off her,1
off her you,1
her you know,1
know i wish,1
i wish we,1
wish we didn,1
have to well,1
to well you,1
you know my,1
know my landlady,1
my landlady looks,1
landlady looks at,1
looks at me,1
at me cockeyed,1
me cockeyed every,1
cockeyed every time,1
time i bring,1
i bring claire,1
bring claire upstairs,1
claire upstairs and,1
upstairs and then,1
and then i,1
then i have,1
have to rush,1
to rush her,1
rush her home,1
her home because,1
home because her,1
because her father,1
her father is,1
father is the,1
is the strictest,1
the strictest guy,1
strictest guy who,1
guy who ever,1
who ever walked,1
ever walked the,1
walked the earth,1
the earth i,1
earth i m,1
i m surprised,1
m surprised he,1
surprised he s,1
he s leaving,1
s leaving her,1
leaving her alone,1
her alone this,1
alone this weekend,1
this weekend but,1
weekend but what,1
but what i,1
mean is well,1
is well damnit,1
well damnit what,1
damnit what the,1
the hell does,1
hell does she,1
does she need,1
she need that,1
need that master,1
that master s,1
master s for,1
s for steve,1
for steve i,1
steve i mean,1
mean i wish,1
i could leave,1
could leave her,1
leave her alone,1
her alone until,1
alone until we,1
until we were,1
we were married,1
were married but,1
married but i,1
but i just,1
i just can,1
just can t,1
can t i,1
t i mean,1
i mean all,1
mean all i,1
all i have,1
have to do,1
to do is,1
do is be,1
is be with,1
be with her,1
with her and,1
her and my,1
and my mouth,1
my mouth goes,1
mouth goes dry,1
goes dry is,1
dry is it,1
is it that,1
it that way,1
that way with,1
way with well,1
with well never,1
well never mind,1
never mind i,1
mind i didn,1
didn t mean,1
t mean to,1
mean to get,1
to get it,1
get it s,1
it s that,1
s that way,1
that way carella,1
way carella said,1
yeah kling said,1
kling said and,1
and he nodded,1
he nodded he,1
nodded he seemed,1
he seemed lost,1
seemed lost in,1
lost in thought,1
in thought for,1
a moment then,1
moment then he,1
ve got tomorrow,1
got tomorrow off,1
tomorrow off but,1
off but not,1
but not sunday,1
not sunday do,1
sunday do you,1
you think somebody,1
think somebody would,1
somebody would want,1
would want to,1
want to switch,1
to switch with,1
switch with me,1
with me like,1
me like for,1
like for a,1
for a tuesday,1
a tuesday or,1
tuesday or something,1
or something i,1
something i hate,1
i hate to,1
hate to break,1
to break up,1
break up the,1
up the where,1
the where d,1
d you plan,1
you plan to,1
plan to spend,1
to spend the,1
spend the weekend,1
the weekend carella,1
weekend carella asked,1
carella asked well,1
asked well you,1
you know all,1
know all weekend,1
all weekend carella,1
weekend carella said,1
carella said surprised,1
said surprised well,1
surprised well you,1
you know startingtonight,1
know startingtonight he,1
startingtonight he asked,1
he asked astonished,1
asked astonished well,1
astonished well you,1
know i d,1
i d give,1
d give you,1
give you my,1
you my sunday,1
my sunday but,1
sunday but i,1
m afraid will,1
afraid will you,1
will you kling,1
you kling said,1
kling said leaning,1
said leaning forward,1
leaning forward you,1
forward you ll,1
you ll be,1
ll be a,1
be a wreck,1
a wreck on,1
wreck on monday,1
on monday carella,1
monday carella all,1
carella all weekend,1
weekend he asked,1
he asked again,1
asked again well,1
again well it,1
well it isn,1
isn t often,1
t often the,1
often the old,1
old man goes,1
man goes away,1
goes away you,1
away you flaming,1
you flaming youth,1
flaming youth where,1
youth where have,1
where have you,1
you gone carella,1
gone carella said,1
carella said shaking,1
his head sure,1
head sure you,1
sure you can,1
you can have,1
can have my,1
have my sunday,1
my sunday if,1
sunday if the,1
if the skipper,1
the skipper says,1
skipper says thanks,1
says thanks or,1
thanks or did,1
or did teddy,1
did teddy have,1
teddy have something,1
have something planned,1
something planned carella,1
planned carella asked,1
carella asked himself,1
asked himself now,1
himself now don,1
now don t,1
don t change,1
t change your,1
change your mind,1
your mind kling,1
mind kling said,1
kling said anxiously,1
said anxiously okay,1
anxiously okay he,1
okay he tapped,1
he tapped the,1
tapped the missing,1
missing persons report,1
persons report with,1
