N-gram,Count 
catch his ship,1
his ship .,1
ship . it,1
was just the,1
just the same,1
the same .,1
same . only,1
. only this,1
only this time,1
this time he,1
time he didn,1
didn t catch,1
t catch the,1
catch the ship,1
ship . she,1
shrugged . and,1
t heard from,1
heard from him,1
from him since,1
since . she,1
she shrugged again,1
shrugged again .,1
it s been,1
s been almost,1
been almost a,1
almost a month,1
a month now,1
month now .,1
now . how,1
. how long,1
have you been,1
"been married ,",1
"married , mrs",1
androvich ? to,1
? to karl,1
to karl ?,1
karl ? six,1
? six months,1
six months .,1
months . had,1
. had you,1
had you been,1
been married before,1
married before ?,1
before ? i,1
"mean , is",1
", is karl",1
is karl your,1
karl your second,1
your second husband,1
second husband ?,1
husband ? no,1
he s my,1
s my first,1
my first husband,1
first husband .,1
husband . only,1
. only husband,1
only husband i,1
husband i ever,1
i ever had,1
ever had .,1
had . where,1
. where did,1
where did you,1
did you meet,1
you meet him,1
"meet him ,",1
"him , mrs",1
androvich ? atlanta,1
? atlanta .,1
atlanta . six,1
. six months,1
six months ago,1
months ago ?,1
ago ? seven,1
? seven months,1
seven months ago,1
"months ago ,",1
"ago , really",1
", really .",1
really . and,1
and you got,1
you got married,1
got married ?,1
married ? yes,1
and you came,1
you came to,1
came to this,1
to this city,1
this city ?,1
city ? yes,1
yes . where,1
. where is,1
where is your,1
is your husband,1
your husband from,1
husband from originally,1
from originally ?,1
originally ? here,1
? here .,1
here . this,1
. this city,1
this city .,1
city . she,1
paused . do,1
it here ?,1
here ? the,1
? the city,1
"city , do",1
like it ?,1
it ? well,1
i was born,1
"here , carella",1
said . yes,1
guess i like,1
i like it,1
"don t ,",1
"t , meg",1
meg said flatly,1
flatly . well,1
"races , mrs",1
and he tried,1
he tried a,1
tried a smile,1
a smile and,1
smile and then,1
and then pulled,1
then pulled it,1
pulled it back,1
it back quickly,1
back quickly when,1
quickly when he,1
he saw her,1
saw her face,1
her face .,1
face . yes,1
"races , all",1
. i tried,1
i tried to,1
tried to tell,1
to tell karl,1
tell karl that,1
karl that i,1
that i didn,1
didn t like,1
t like it,1
"it here ,",1
"here , that",1
", that i",1
that i wanted,1
wanted to go,1
to go back,1
go back to,1
atlanta . but,1
but he was,1
"here , too",1
too . she,1
shrugged . i,1
i guess it,1
guess it s,1
it s different,1
s different if,1
different if you,1
know the place,1
the place .,1
place . and,1
. and with,1
and with him,1
with him gone,1
him gone so,1
gone so often,1
"so often ,",1
"often , i",1
i m alone,1
m alone a,1
alone a lot,1
"a lot ,",1
"lot , and",1
and the streets,1
the streets confuse,1
streets confuse me,1
confuse me .,1
"mean , atlanta",1
", atlanta isn",1
atlanta isn t,1
isn t exactly,1
t exactly a,1
exactly a onehorse,1
a onehorse town,1
"onehorse town ,",1
"town , but",1
but it s,1
it s small,1
s small compared,1
small compared to,1
compared to here,1
to here .,1
i can never,1
can never figure,1
never figure out,1
figure out how,1
out how toget,1
how toget any,1
toget any place,1
any place here,1
place here .,1
i m always,1
m always getting,1
always getting lost,1
getting lost .,1
lost . i,1
. i wander,1
i wander three,1
wander three blocks,1
three blocks from,1
blocks from the,1
from the apartment,1
"the apartment ,",1
"apartment , and",1
and i get,1
i get lost,1
lost . would,1
you like some,1
like some coffee,1
some coffee ?,1
coffee ? well,1
? well .,1
. . have,1
. have some,1
have some coffee,1
"coffee , meg",1
re not going,1
not going to,1
going to rush,1
to rush right,1
rush right off,1
"right off ,",1
"off , are",1
you ? you,1
? you all,1
you all are,1
all are the,1
are the first,1
the first two,1
first two people,1
two people i,1
people i ve,1
i ve had,1
ve had here,1
had here in,1
here in a,1
in a long,1
long time .,1
time . i,1
i think we,1
think we can,1
we can stay,1
can stay for,1
stay for some,1
for some coffee,1
"coffee , carella",1
. it won,1
it won t,1
minute . would,1
would you excuse,1
she went into,1
kitchen . kling,1
kling rose from,1
rose from where,1
from where he,1
where he was,1
he was sitting,1
was sitting and,1
sitting and walked,1
and walked to,1
to the television,1
the television set,1
television set .,1
set . a,1
. a framed,1
a framed photograph,1
framed photograph of,1
photograph of a,1
a man rested,1
man rested atop,1
rested atop the,1
atop the receiver,1
the receiver .,1
receiver . he,1
studying the photo,1
the photo when,1
photo when meg,1
when meg came,1
meg came back,1
room . that,1
that s karl,1
"s karl ,",1
"karl , she",1
s a nice,1
a nice picture,1
nice picture .,1
picture . that,1
s the one,1
the one i,1
one i sent,1
i sent to,1
sent to the,1
bureau . she,1
. they asked,1
they asked me,1
asked me for,1
for a picture,1
"a picture ,",1
"picture , you",1
know . she,1
she paused again,1
again . coffee,1
. coffee won,1
coffee won t,1
minute . i,1
i m warming,1
m warming some,1
warming some rolls,1
"some rolls ,",1
"rolls , too",1
too . you,1
. you men,1
you men must,1
men must be,1
must be half,1
be half froze,1
"half froze ,",1
"froze , wandering",1
", wandering about",1
wandering about in,1
about in that,1
in that cold,1
that cold rain,1
cold rain .,1
rain . that,1
that s very,1
s very nice,1
very nice of,1
androvich . she,1
. she smiled,1
she smiled fleetingly,1
smiled fleetingly .,1
fleetingly . working,1
. working man,1
working man needs,1
man needs sustenance,1
"needs sustenance ,",1
"sustenance , she",1
and the smile,1
the smile vanished,1
smile vanished .,1
vanished . mrs,1
"androvich , about",1
", about that",1
about that morning,1
that morning he,1
he left yes,1
left yes .,1
it was valentine,1
was valentine s,1
day . she,1
paused . there,1
table when i,1
when i woke,1
i woke up,1
up . and,1
and flowers came,1
flowers came later,1
came later .,1
later . while,1
. while we,1
while we were,1
we were having,1
having breakfast .,1
breakfast . from,1
. from karl,1
from karl ?,1
karl ? yes,1
"yes , from",1
", from karl",1
from karl .,1
karl . while,1
. while you,1
while you were,1
you were having,1
having breakfast ?,1
yes . but,1
. but .,1
but . .,1
. . didn,1
. didn t,1
didn t he,1
t he leave,1
he leave the,1
leave the house,1
the house at,1
house at six,1
at six thirty,1
six thirty ?,1
thirty ? yes,1
and flowers arrived,1
flowers arrived before,1
arrived before he,1
before he left,1
he left ?,1
left ? yes,1
yes . that,1
s pretty early,1
"pretty early ,",1
"early , isn",1
i guess he,1
guess he made,1
he made some,1
made some sort,1
some sort of,1
sort of arrangement,1
of arrangement with,1
arrangement with the,1
with the florist,1
"the florist ,",1
"florist , meg",1
said . to,1
. to have,1
to have them,1
have them delivered,1
them delivered so,1
delivered so early,1
so early .,1
early . she,1
they were roses,1
were roses .,1
roses . two,1
. two dozen,1
two dozen red,1
roses . i,1
said . anything,1
. anything out,1
anything out of,1
of the ordinary,1
the ordinary happen,1
ordinary happen during,1
happen during breakfast,1
during breakfast ?,1
breakfast ? kling,1
he was in,1
was in a,1
in a very,1
a very cheerful,1
very cheerful frame,1
of mind .,1
mind . but,1
but he wasn,1
wasn t always,1
t always in,1
always in a,1
in a cheerful,1
a cheerful frame,1
"of mind ,",1
"mind , is",1
is that also,1
that also right,1
also right ?,1
right ? you,1
? you told,1
you told someone,1
told someone earlier,1
someone earlier that,1
earlier that he,1
was very hot,1
very hot tempered,1
hot tempered .,1
tempered . yes,1
yes . i,1
. i told,1
i told that,1
told that to,1
that to detective,1
to detective fredericks,1
detective fredericks .,1
fredericks . at,1
. at the,1
at the missing,1
bureau . do,1
you know him,1
know him ?,1
him ? no,1
", not personally",1
not personally .,1
personally . he,1
s a very,1
a very nice,1
very nice man,1
nice man .,1
man . and,1
and you told,1
you told detective,1
told detective fredericks,1
detective fredericks that,1
fredericks that your,1
that your husband,1
your husband stammers,1
"husband stammers ,",1
"stammers , is",1
right ? and,1
? and he,1
and he has,1
he has a,1
has a slight,1
a slight tic,1
slight tic in,1
tic in the,1
in the right,1
the right eye,1
"right eye ,",1
"eye , is",1
correct ? the,1
? the left,1
eye . yes,1
", the left",1
eye . that,1
that s correct,1
s correct .,1
correct . is,1
. is he,1
is he a,1
he a nervous,1
a nervous person,1
"nervous person ,",1
"person , would",1
he s pretty,1
s pretty tense,1
"pretty tense ,",1
"tense , yes",1
he tense on,1
tense on that,1
on that morning,1
that morning ?,1
morning ? the,1
? the morning,1
"he left ,",1
"left , do",1
he tense or,1
tense or nervous,1
or nervous then,1
nervous then ?,1
then ? no,1
was very calm,1
very calm .,1
calm . i,1
you do with,1
do with the,1
with the flowers,1
the flowers when,1
flowers when they,1
when they arrived,1
they arrived ?,1
arrived ? the,1
? the flowers,1
the flowers ?,1
flowers ? i,1
? i put,1
vase . on,1
the table ?,1
yes . the,1
. the breakfast,1
breakfast table ?,1
yes . they,1
they were there,1
were there while,1
there while you,1
while you ate,1
you ate breakfast,1
ate breakfast ?,1
yes . did,1
did he eat,1
he eat a,1
eat a good,1
a good meal,1
good meal ?,1
meal ? yes,1
yes . his,1
. his appetite,1
his appetite was,1
appetite was all,1
was all right,1
right ? it,1
? it was,1
it was fine,1
was fine .,1
fine . he,1
was very hungry,1
very hungry .,1
hungry . and,1
. and nothing,1
and nothing seemed,1
nothing seemed unusual,1
seemed unusual or,1
unusual or strange,1
or strange ?,1
strange ? no,1
no . she,1
. she turned,1
she turned her,1
turned her head,1
her head toward,1
head toward the,1
toward the kitchen,1
kitchen . i,1
i think the,1
